Country Name;Country Code;Indicator Name;Indicator Code;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
Ethiopia;ETH;Population density (people per sq. km of land area);EN.POP.DNST;66.224809;68.159422;70.14209;72.170581;65.7803347547801;67.646930559438;69.5448215026714;71.4798182777991;73.4702799527978;75.5225739936795;77.6556953239746;79.8705652064732;82.1623773836794;84.5190106994392;86.9215210193463;89.3504092098772;91.8015859822825;94.2799699884672;96.7819803099083;99.3103146386578;101.86648071356;
European Union;EUU;Population density (people per sq. km of land area);EN.POP.DNST;107.436418246451;107.592577309069;107.871556550086;108.242529107557;108.656199241732;109.050061349961;109.422668245592;109.792213438746;110.160259095042;110.395292682385;110.513444411473;110.319457144166;110.47774993427;110.707916361872;110.964193814148;111.223464775018;111.448701151571;111.643628037035;111.825043425714;111.899026490369;111.969269294099;
Fragile and conflict affected situations;FCS;Population density (people per sq. km of land area);EN.POP.DNST;30.2354210107202;30.9239407594088;31.6464489461084;32.3989610384978;32.9283611135727;33.7068898036749;34.4975402224161;35.3027891213794;36.1254884118755;36.9745730554662;37.8411128375641;38.7326357911648;39.4095055366147;40.3371596186788;41.2640502316573;42.1948222953539;43.1211669827988;44.0470068492532;44.9871442463339;45.9611994285164;46.9849208190134;
Finland;FIN;Population density (people per sq. km of land area);EN.POP.DNST;16.9940214714863;17.0327587905053;17.0740930431071;17.1148560359828;17.1646212941988;17.2234676122;17.3169839860577;17.3919563287185;17.4840375123396;17.5678545574202;17.6484106614018;17.7309947678436;17.8155615518773;17.8978314521702;17.9720030274112;18.0301108880919;18.0820078312658;18.1238944459068;18.1479501184522;18.1673609054717;18.1928768835954;
Fiji;FJI;Population density (people per sq. km of land area);EN.POP.DNST;44.3903119868637;44.5496989600438;44.6227148330597;44.6676518883415;44.7654077723043;44.9702244116037;45.3130268199234;45.7681992337165;46.2701696770662;46.7233716475096;47.0616310892173;47.2605911330049;47.3489326765189;47.3783251231527;47.4245758073344;47.544170771757;47.7507389162562;48.0273672687466;48.3574165298303;48.7112753147236;49.0664477285167;
France;FRA;Population density (people per sq. km of land area);EN.POP.DNST;111.242094574728;112.054656325162;112.872517883656;113.613121432756;114.51548577617;115.384071430006;116.191329852417;116.912443818634;117.567630401949;118.174062243748;118.759334644612;119.335135885396;119.914116703832;120.532994738447;121.105322368265;121.536702115031;121.857823021165;122.211970625889;122.547844334015;122.816302229722;123.055513855179;
Faroe Islands;FRO;Population density (people per sq. km of land area);EN.POP.DNST;33.4799426934097;33.6669054441261;33.8359598853868;33.9820916905444;34.0974212034384;34.1912607449857;34.2356733524355;34.2585959885387;34.256446991404;34.2507163323782;34.2428366762178;34.2514326647565;34.2714899713467;34.3130372492837;34.35888252149;34.4233524355301;34.5078796561605;34.6174785100287;34.7399713467049;34.8689111747851;35.7723279648609;
Micronesia; Fed. Sts.;FSM;Population density (people per sq. km of land area);153.955714285714;153.435714285714;153.1;152.895714285714;152.717142857143;152.32;151.621428571429;150.534285714286;149.202857142857;147.927142857143;147.101428571429;147.022857142857;147.782857142857;149.294285714286;151.317142857143;153.491428571429;155.551428571429;157.45;159.23;160.914285714286;162.587142857143;164.315714285714
Gabon;GAB;Population density (people per sq. km of land area);EN.POP.DNST;4.76717894981954;4.88224473163348;4.99984476268095;5.12262195831878;5.2539604921023;5.39663135017658;5.55029301043971;5.7149260682268;5.89334419994567;6.08889276982187;6.30320176970544;6.53793223891023;6.79037916715178;7.05192688322273;7.31090542166337;7.5588543485854;7.7924554662941;8.01339698063414;8.22476423332169;8.43162960375674;8.63790119144642;
United Kingdom;GBR;Population density (people per sq. km of land area);EN.POP.DNST;243.427908899268;244.366854048692;245.40354234696;246.548906708552;247.955627660894;249.663977183483;251.50589013351;253.471925763651;255.474703426611;257.414417393461;259.440189310958;261.475674781962;263.300190137643;265.069536642831;267.028884388046;269.153139337825;271.200731616583;273.049472988054;274.708981936924;276.263080229819;277.274418220146;
Georgia;GEO;Population density (people per sq. km of land area);EN.POP.DNST;71.3308898141992;70.232915777319;69.6055670247384;69.13705867945;68.7102417859267;68.2751145946324;67.8880821582281;67.5348682599111;67.3300150460128;66.7346478183281;66.2496063543161;65.7203016200707;65.238006928164;65.0419538822212;65.0725007872914;65.1750586094685;65.2140557752196;65.2227859617201;65.197330207495;65.0855698239966;65.1302704783232;
Ghana;GHA;Population density (people per sq. km of land area);EN.POP.DNST;84.7273006943834;86.8283774281445;88.9794146084205;91.1941109255516;93.4883009580733;95.8717060736574;98.3521886261756;100.922677331458;103.559075327415;106.227225982245;108.902232574492;111.57472532302;114.250039553485;116.936103542234;119.647007119627;122.392559549969;125.1733629252;127.983932495385;130.821429199262;133.681365913686;136.564564261008;
Gibraltar;GIB;Population density (people per sq. km of land area);EN.POP.DNST;3108.1;3160.4;3209.7;3255.6;3293;3322.2;3342;3352.4;3357;3356.2;3358.5;3360.8;3365.3;3369.4;3372.6;3374.2;3373.8;3372.3;3371.5;3370.6;3369.1;
Guinea;GIN;Population density (people per sq. km of land area);EN.POP.DNST;33.5370950675566;34.2547696565196;34.9425240110695;35.6222407618427;36.3247965163601;37.0730302783656;37.8781580660915;38.7357927722611;39.6337131694612;40.5521325085463;41.4787888653752;42.4078585381735;43.3502848770959;44.3302173205274;45.3807992837376;46.5248901188344;47.7715855445222;49.1108416083347;50.5221064626404;51.9747924466873;53.446166368224;
Gambia; The;GMB;Population density (people per sq. km of land area);126.19743083004;130.208300395257;134.394268774704;138.761166007905;143.273221343874;147.877865612648;152.543972332016;157.257312252964;162.040118577075;166.925691699605;171.964130434783;177.193577075099;182.622727272727;188.243083003953;194.042292490119;200.003656126482;206.112648221344;212.365019762846;218.764822134387;225.305533596838;231.985770750988;238.800790513834
Guinea-Bissau;GNB;Population density (people per sq. km of land area);EN.POP.DNST;42.7206614509246;43.6381578947368;44.6107396870555;45.6364509246088;46.7102418207681;47.8282716927454;48.9894025604552;50.1971906116643;51.4557610241821;52.7709815078236;54.1466216216216;55.5830725462304;57.0761379800853;58.6151849217639;60.1860953058321;61.7783428165007;63.3866998577525;65.0123044096728;66.6537695590327;68.3114153627312;69.9857041251778;
Equatorial Guinea;GNQ;Population density (people per sq. km of land area);EN.POP.DNST;21.6106951871658;22.5191443850267;23.4719429590018;24.4802139037433;25.559679144385;26.7211051693405;27.9677005347594;29.2936185383244;30.6894474153298;32.1422103386809;33.6413547237077;35.1822103386809;36.7626024955437;38.3747593582888;40.0097326203209;41.6604278074866;43.3219607843137;44.9913725490196;46.6654545454545;48.3416042780749;50.0172905525847;
Greece;GRC;Population density (people per sq. km of land area);EN.POP.DNST;83.83093871218;84.2678975950349;84.5773622963538;84.7794414274632;84.9894569433669;85.2390535298681;85.4954383242824;85.7135221101629;85.9413576415826;86.1677036462374;86.278828549263;86.1512723041117;85.6866640806827;85.067579519007;84.5028161365399;83.947889837083;83.5994647013189;83.4342823894492;83.2651823118697;83.1775174553918;83.0143987587277;
Grenada;GRD;Population density (people per sq. km of land area);EN.POP.DNST;302.461764705882;303.652941176471;304.811764705882;305.891176470588;306.9;307.817647058824;308.641176470588;309.361764705882;310.167647058824;311.138235294118;312.432352941176;314.076470588235;316.035294117647;318.152941176471;320.294117647059;322.361764705882;324.302941176471;326.1;327.791176470588;329.417647058824;330.938235294118;
Greenland;GRL;Population density (people per sq. km of land area);EN.POP.DNST;0.136922889511512;0.137288342063589;0.137919356803508;0.138299427457668;0.138655134608357;0.138713607016689;0.138321354610793;0.137787793884761;0.137234742355951;0.137222560604215;0.138640516506274;0.138603971251066;0.138409063223292;0.137612376659764;0.137154342794494;0.136713363381654;0.136888780606651;0.136852235351444;0.136491655500061;0.136983798270191;0.137329760019491;
Guatemala;GTM;Population density (people per sq. km of land area);EN.POP.DNST;108.153798058977;110.783547965659;113.358697275103;115.857913400523;118.347405748414;120.831392310564;123.3046845838;125.765369540873;128.212943262411;130.647536394177;133.069120940649;135.512458006719;137.942721164614;140.388027248973;142.836095558044;145.27266703994;147.701474430758;150.125214632325;152.547125793206;154.946117954461;157.319270250093;
Guam;GUM;Population density (people per sq. km of land area);EN.POP.DNST;287.635185185185;289.62037037037;291.061111111111;292.07962962963;292.766666666667;293.344444444444;293.794444444444;294.162962962963;294.512962962963;294.874074074074;295.257407407407;295.722222222222;296.277777777778;297.064814814815;298.161111111111;299.724074074074;301.755555555556;304.224074074074;306.981481481481;309.805555555556;312.561111111111;
Guyana;GUY;Population density (people per sq. km of land area);EN.POP.DNST;3.79333502667005;3.7856540513081;3.78353568707137;3.78532893065786;3.78835153670307;3.79048006096012;3.79138938277877;3.79211074422149;3.79382778765558;3.79841503683007;3.80711201422403;3.82031496062992;3.83737871475743;3.85715519431039;3.87793243586487;3.89856743713487;3.91853187706375;3.93811531623063;3.95736347472695;3.97650495300991;3.99572771145542;
High income;HIC;Population density (people per sq. km of land area);EN.POP.DNST;31.2154691291484;31.4068474295603;31.6015496324364;31.8005942758769;32.0125783285786;32.229972566462;32.4675182953045;32.7121084425433;32.9864115087638;33.2220404127154;33.4342880734419;33.5879423741916;33.7806214623643;33.9744399928489;34.1744973080592;34.3698933957999;34.556108997947;34.7311315961553;34.8921193848588;35.0338344043755;35.2007594015276;
Hong Kong SAR; China;HKG;Population density (people per sq. km of land area);6291.90476190476;6347.61904761905;6394.57142857143;6422.95238095238;6410.28571428571;6460.47619047619;6488.7619047619;6530.57142857143;6586.95238095238;6626.47619047619;6640.7619047619;6689.71428571429;6734.85714285714;6809.61904761905;6837.04761904762;6885.2380952381;6944.09523809524;6987.2380952381;7041.14285714286;7097.71428571429;7150.38095238095;7124.7619047619
Honduras;HND;Population density (people per sq. km of land area);EN.POP.DNST;58.7586915720797;60.3441951917061;61.929278755921;63.5116900527304;65.0902940387881;66.6635266779873;68.230360175172;69.7874698364465;71.3285816426848;72.8463669675574;74.3361068906962;75.7947090892841;77.2248815801233;78.6354812762535;80.039136652069;81.4452051121637;82.8563231745464;84.2704084368576;85.6870408436858;87.1044329251944;88.520940209134;
Heavily indebted poor countries (HIPC);HPC;Population density (people per sq. km of land area);EN.POP.DNST;23.8787142290074;24.5586988957885;25.2674926294187;26.0009242051069;26.5526439868646;27.3118448832664;28.0833399117808;28.8696872061094;29.6752006243587;30.505486818659;31.363805241261;32.2527848509588;34.0397030839349;35.0100863514069;36.0065062082551;37.026873726781;38.0714001914165;39.1397025502266;40.2290535219361;41.336208997549;42.4588795765242;
Croatia;HRV;Population density (people per sq. km of land area);EN.POP.DNST;79.9166905136643;76.9001645442839;76.9454499928459;76.8958437567007;76.9173039811307;77.0163855335573;77.0345043242084;77.0176720749053;77.0085233364306;76.927685655064;76.7533950396684;76.4888499749839;76.2554141948395;76.0433314273461;75.7342041312272;75.1126438424702;74.5898970766922;73.6997176756486;73.0441533843185;72.6405010363805;72.3316654753395;
Haiti;HTI;Population density (people per sq. km of land area);EN.POP.DNST;307.104571843251;312.36611030479;317.639622641509;322.935703918723;328.268577648766;333.646190130624;339.07053701016;344.533236574746;350.020682148041;355.516908563135;361.005732946299;366.484760522496;371.949274310595;377.382873730044;382.765130624093;388.082002902758;393.322786647315;398.489368650218;403.598802612482;408.674854862119;413.734869375907;
Hungary;HUN;Population density (people per sq. km of land area);EN.POP.DNST;113.936297701406;113.675251060031;113.352019638474;113.027806293238;112.777795135015;112.566287244727;112.391139381765;112.217163263029;112.020845887736;110.710814094775;110.460874848117;110.148315475533;109.580934496852;109.27959792334;108.113828621521;107.85698005698;107.539151873767;107.253626999781;107.117729563883;107.069263642341;106.839239535393;
IBRD only;IBD;Population density (people per sq. km of land area);EN.POP.DNST;56.1010295115164;56.7437245250556;57.3757624354466;57.9963640105432;58.6175199958184;59.2342657960296;59.8475016859494;60.4529916606869;61.0621152495843;61.677333043617;62.2870477672836;62.9186449355778;63.5800818915831;64.2435754967456;64.8949399401312;65.5308448513318;66.1554079439876;66.7819049028815;67.3632815268603;67.9109247602184;68.4198602152256;
IDA & IBRD total;IBT;Population density (people per sq. km of land area);EN.POP.DNST;52.8609574870922;53.6132502123762;54.3622452803113;55.10808887222;55.7739453270926;56.5262987571785;57.2819322040885;58.0381251418592;58.8030153212789;59.5768466957682;60.3533511169239;61.1494353820735;61.8885796748906;62.7139122781436;63.5386277799349;64.3566524761055;65.1788884617125;66.0110780618755;66.8186953507663;67.6101251831041;68.3810513929108;
IDA total;IDA;Population density (people per sq. km of land area);EN.POP.DNST;43.5578151479546;44.6248842240122;45.7099017143371;46.8144595992989;47.6567734937861;48.7959128897371;49.9581630414374;51.1446817965463;52.354211542182;53.5810279700874;54.8337346753175;56.0993816299749;57.0842170123324;58.3692365306461;59.6861185418418;61.0221278474977;62.4056930943275;63.8222081607312;65.2722622140767;66.7559602258881;68.270847662891;
IDA blend;IDB;Population density (people per sq. km of land area);EN.POP.DNST;82.2325890681026;84.2079211741141;86.1923278280848;88.2016853556757;90.259384682897;92.3818388385456;94.5775260170509;96.8486472688983;99.1954066919227;101.5998134667;104.124188615988;106.687502953916;109.214711274793;111.792584249499;114.423234018127;116.973212652552;119.691476524104;122.446081224151;125.241342968058;128.080448623283;130.948437492873;
Indonesia;IDN;Population density (people per sq. km of land area);EN.POP.DNST;112.656022122812;114.207855686148;115.76862338011;117.34074222418;118.925915530016;120.525793880115;122.13898341375;123.766651096474;125.415377953565;127.093549519339;128.805208362738;130.553133150716;132.329800124526;134.115987108519;135.885749225441;137.619516500232;139.309581421014;140.957811345717;142.566093339135;144.139988463499;145.683543548694;
IDA only;IDX;Population density (people per sq. km of land area);EN.POP.DNST;35.2430939679407;36.1149997538368;37.0066592184497;37.9166819773605;38.5632590079868;39.4925119382838;40.4342484023305;41.3890130299254;42.3557152600886;43.3312315852938;44.3129500358427;45.3019861220162;46.0243639574517;47.0350647432065;48.0725340614947;49.1379684403281;50.2379088233526;51.3701600953544;52.5344631874198;53.7303671401691;54.9575121662512;
Isle of Man;IMN;Population density (people per sq. km of land area);EN.POP.DNST;134.985964912281;136.328070175439;137.4;138.382456140351;139.5;140.864912280702;142.601754385965;144.571929824561;146.517543859649;148.033333333333;148.870175438597;148.928070175439;148.305263157895;147.342105263158;146.470175438596;146.021052631579;146.133333333333;146.684210526316;147.49649122807;148.401754385965;149.178947368421;
India;IND;Population density (people per sq. km of land area);EN.POP.DNST;355.367651579617;361.564546497197;367.725300771226;373.848676337536;379.936521379394;385.986070180513;391.998591075579;397.959589195443;403.832167469957;409.568919914301;415.136995281163;420.520699652562;425.731366982938;430.797264554233;435.761175034223;440.655454915428;445.486918091343;450.24932109956;454.946465917079;459.579695882201;464.149410229417;
Not classified;INX;Population density (people per sq. km of land area);EN.POP.DNST;;;;;;;;;;;;;;;;;;;;;;
Ireland;IRL;Population density (people per sq. km of land area);EN.POP.DNST;55.2355058789374;56.1219770648861;57.075729423719;58.0130788213093;59.0834954274931;60.3848744375091;62.0349978226158;63.8545797648425;65.1697488750181;65.8350268544056;66.1947307301495;66.4840179997097;66.7663376397155;67.1188271156917;67.6112643344462;68.2531136594571;69.027943097692;69.7835389751778;70.6534475250399;71.6263608651473;72.3715198141965;
Iran; Islamic Rep.;IRN;Population density (people per sq. km of land area);39.7854042338957;40.2904031287605;40.7973617967042;41.3104453694835;41.8250368378398;42.3336028635281;42.8315681868415;43.3180800117881;43.7980279476412;44.2794567646553;44.7732219602643;45.2875310051819;45.8231777548565;46.3787672830865;46.9571717134507;47.5611931776321;48.191389768904;48.8494259436627;49.7219648690293;50.416150385208;51.1025534668721;51.767613559322
Iraq;IRQ;Population density (people per sq. km of land area);EN.POP.DNST;53.7247387795231;55.3494249719917;57.0041886732058;58.6334293618675;60.1637926698219;61.5549283215584;62.7572170016233;63.816087065871;64.900974003704;66.7092397310739;68.4794091913796;70.7434725547983;73.4251519616872;76.3762323554343;79.266826834482;81.9395869421;84.3314229904544;86.5016515866288;88.5305808425165;90.5488450410939;92.6512526259536;
Iceland;ISL;Population density (people per sq. km of land area);EN.POP.DNST;2.80503740648379;2.84257356608479;2.86805985037406;2.88799002493766;2.91345635910224;2.95994014962594;3.03024438902743;3.10789027431421;3.16622443890274;3.17704738154613;3.17247880299252;3.18218453865337;3.19916209476309;3.22956608478803;3.2656957605985;3.29990024937656;3.34602493765586;3.42543640897756;3.49817514628583;3.5759496181692;3.63446394922146;
Israel;ISR;Population density (people per sq. km of land area);EN.POP.DNST;290.619223659889;297.550831792976;303.604436229205;309.135859519408;314.648798521257;320.244916820702;325.956561922366;331.797597042514;337.744916820702;345.914972273567;352.292051756007;358.863216266174;365.549907578558;372.435304990758;379.653419593346;387.250462107209;394.916820702403;402.647874306839;410.480591497227;418.391866913124;425.836414048059;
Italy;ITA;Population density (people per sq. km of land area);EN.POP.DNST;192.555434569421;192.663618717833;192.950740232248;193.810329435476;195.068703967969;196.029609289932;196.61968158854;197.614991309288;198.928475777599;199.836888522173;200.452515572268;200.797546987333;201.339509262203;203.687120838096;205.564558126323;205.366538391305;205.017949533001;204.710937447163;204.322225904409;201.980545589195;201.035202575435;
Jamaica;JAM;Population density (people per sq. km of land area);EN.POP.DNST;245.124469067405;246.971929824561;248.646629732225;250.178947368421;251.617451523546;253.000923361034;254.331855955679;255.607479224377;256.866943674977;258.156879039705;259.50729455217;260.935549399815;262.431024930748;263.962142197599;265.478947368421;266.945891043398;268.351061865189;269.69972299169;270.992890120037;272.232409972299;273.422068328717;
Jordan;JOR;Population density (people per sq. km of land area);EN.POP.DNST;58.0518472348141;59.1265639165911;60.2619446962829;61.5824569356301;63.2393585675431;65.3404238440616;67.900577969175;70.889505893019;74.30273118767;77.6442667267403;81.7925321018247;86.3128857850867;91.1237102951115;95.9562063527822;100.459810768191;104.376807839604;107.617548997522;110.225726514981;112.24737553503;113.765535959637;114.907989278555;
Japan;JPN;Population density (people per sq. km of land area);EN.POP.DNST;347.991769547325;348.831275720165;349.643347050754;350.39231824417;350.510288065844;350.543209876543;350.765432098765;351.168724279835;351.338820301783;351.294924554184;351.358024691358;350.707818930041;350.148148148148;349.643347050754;349.179698216735;348.809327846365;348.631001371742;348.345679012346;347.903978052126;347.415637860082;346.395061728395;
Kazakhstan;KAZ;Population density (people per sq. km of land area);EN.POP.DNST;5.51306663703374;5.50369855909916;5.50392562136534;5.52247249694411;5.56098233137015;5.61063414453458;5.67029114346038;5.73552320628218;5.84395969922584;5.96096677408601;6.04580953439271;6.13297847909027;6.2199837018928;6.31016446271808;6.40378004963514;6.49805756195133;6.59112308775049;6.68140015557284;6.76980849724043;6.85767789013594;6.94731488683928;
Kenya;KEN;Population density (people per sq. km of land area);EN.POP.DNST;56.1629071933092;57.7161489264504;59.303064272411;60.9318990055171;62.6124802333345;64.3512966932565;66.1507520118073;68.0077555610219;69.9159855220157;71.8659697086833;73.8494641037355;75.8658150894332;77.9131127666303;79.9802965878343;82.0537354605194;84.1240099096883;86.1853515830903;88.2404083353832;90.2986435674878;92.3744017289243;94.4781600309238;
Kyrgyz Republic;KGZ;Population density (people per sq. km of land area);EN.POP.DNST;25.5391032325339;25.7825860271116;26.0203336809176;26.2945776850886;26.6147028154327;26.9165797705944;27.2075078206465;27.4681960375391;27.7304483837331;28.0672575599583;28.4040667361835;28.7518248175182;29.2346193952033;29.8206465067779;30.4249217935349;31.0578727841502;31.6970802919708;32.3159541188738;32.9655891553702;33.6611053180396;34.3060479666319;
Cambodia;KHM;Population density (people per sq. km of land area);EN.POP.DNST;68.8604180829368;70.2776512576479;71.5936947654657;72.8312429186495;74.0226319963743;75.1946238386585;76.352283027419;77.4980342170859;78.6530421481985;79.8414060729662;81.0797926580557;82.3783197371403;83.7324609109449;85.1253682302289;86.5313052345343;87.9301778835259;89.3173011556764;90.6946125084976;92.0563958758214;93.3975866757308;94.7143156582823;
Kiribati;KIR;Population density (people per sq. km of land area);EN.POP.DNST;104.203703703704;105.98024691358;107.787654320988;109.679012345679;111.725925925926;113.974074074074;116.47037037037;119.174074074074;121.925925925926;124.602469135802;127.074074074074;129.302469135802;131.307407407407;133.193827160494;135.045679012346;136.946913580247;138.924691358025;140.92962962963;143.014814814815;145.195061728395;147.464197530864;
St. Kitts and Nevis;KNA;Population density (people per sq. km of land area);EN.POP.DNST;169.55;171.546153846154;173.723076923077;175.957692307692;178.165384615385;180.2;182.05;183.726923076923;185.3;186.919230769231;188.503846153846;190.161538461538;191.85;193.569230769231;195.292307692308;196.938461538462;198.573076923077;200.138461538462;201.684615384615;203.207692307692;204.584615384615;
Korea; Rep.;KOR;Population density (people per sq. km of land area);483.274694173751;487.332687124197;489.664709530701;492.248538072115;494.755475206612;496.617630654823;497.517408363449;499.982369942197;502.307449442839;505.770780492834;508.013960436843;509.815967078189;513.804280275749;515.875583187751;517.612269825303;520.852499230217;523.525547744882;525.370072521002;526.734806686494;528.969011484824;530.377274590164;531.109006147541
Kuwait;KWT;Population density (people per sq. km of land area);EN.POP.DNST;114.765600448934;118.028787878788;119.920931537598;121.303367003367;123.484736251403;127.39595959596;133.202076318743;140.5177328844;149.04657687991;158.307575757576;167.894725028058;177.780808080808;187.926599326599;197.889001122334;207.123400673401;215.240628507295;222.046127946128;227.615151515152;232.172502805836;236.087373737374;239.65;
Latin America & Caribbean (excluding high income);LAC;Population density (people per sq. km of land area);EN.POP.DNST;25.8417237128906;26.2091605081735;26.5699942390121;26.9222180507915;27.2693674552504;27.6127384187923;27.9529297453208;28.2898260131317;28.6236574178717;28.9544778464439;29.2765887878805;29.6031744806688;29.9269850137619;30.2538602134412;30.580391500633;30.912011715304;31.2512835159261;31.5959453394396;31.9383624107195;32.2692988675974;32.5819747406634;
Lao PDR;LAO;Population density (people per sq. km of land area);EN.POP.DNST;23.0662954939341;23.4384055459272;23.8008968804159;24.1622183708839;24.532924610052;24.9206022530329;25.3296143847487;25.7580155979203;26.1985701906412;26.640472270364;27.0761178509532;27.5024436741768;27.9225606585789;28.341863084922;28.7684705372617;29.2077989601386;29.6613864818024;30.1257842287695;30.5957452339688;31.0635008665511;31.5232062391681;
Lebanon;LBN;Population density (people per sq. km of land area);EN.POP.DNST;375.637732160313;390.126979472141;408.817693059629;428.971456500489;446.664418377322;459.3119257087;465.27468230694;466.016324535679;465.761974584555;470.481524926686;484.170478983382;508.506549364614;541.311827956989;578.00742913001;612.027956989247;638.580742913001;656.332453567937;666.605376344086;670.518866080156;670.157282502444;667.198631476051;
Liberia;LBR;Population density (people per sq. km of land area);EN.POP.DNST;29.5727470930233;30.6678571428571;31.4028965946844;31.9461690199336;32.5545473421927;33.4106519933555;34.5640676910299;35.9417670265781;37.4570494186047;38.9755917774086;40.4003010797342;41.7093646179402;42.9366901993356;44.1064887873754;45.2606727574751;46.4309489202658;47.6203073089701;48.8187707641196;50.0308970099668;51.2601121262459;52.5091050664452;
Libya;LBY;Population density (people per sq. km of land area);EN.POP.DNST;3.04505325255464;3.09356365868352;3.1434903440672;3.19432635802539;3.24525898814463;3.29552894506519;3.34568921422645;3.39565227275311;3.44336587971856;3.48613103424759;3.52232231151324;3.55060868181457;3.57238312286166;3.59204678495516;3.61573990929447;3.64772326858156;3.68969162394717;3.74002466553758;3.79563124452982;3.85183229707765;3.90516100799072;
St. Lucia;LCA;Population density (people per sq. km of land area);EN.POP.DNST;256.945901639344;259.318032786885;261.298360655738;263.16393442623;265.280327868852;267.881967213115;271.111475409836;274.826229508197;278.706557377049;282.332786885246;285.396721311475;287.767213114754;289.596721311475;290.991803278689;292.306557377049;293.65737704918;295.127868852459;296.647540983607;298.180327868852;299.66393442623;301.031147540984;
Latin America & Caribbean;LCN;Population density (people per sq. km of land area);EN.POP.DNST;25.9896986881501;26.3578955719018;26.7197853173985;27.0735415526335;27.4223583827719;27.767274382002;28.1082490424974;28.4452229922267;28.7791394754844;29.1107614462424;29.4352099344717;29.7640958930513;30.0915570804874;30.4196205405708;30.7397950211436;31.0541548523346;31.3632704165244;31.6666792421947;31.9618976115551;32.2587108226067;32.5548136681608;
Least developed countries: UN classification;LDC;Population density (people per sq. km of land area);EN.POP.DNST;32.6440085832317;33.4728883884262;34.3251514335039;35.1956906369908;35.8158049487812;36.6964790479235;37.581017500953;38.472714459127;39.3777293431361;40.3027007034583;41.2526681368412;42.2310845003391;42.9743282797594;44.0000741061268;45.050364334046;46.1239072792351;47.2217176402399;48.3424271998246;49.4847126104662;50.6460797642353;51.824890450928;
Low income;LIC;Population density (people per sq. km of land area);EN.POP.DNST;25.710027326734;26.4463469816086;27.2118931767247;28.0050237179562;28.5472639743621;29.3764888993545;30.2272750260451;31.0995302253824;31.9879293349061;32.8849633545701;33.7848168530999;34.687507788213;35.315534584646;36.2290638587416;37.1649478170513;38.1306707253212;39.1277914411479;40.1551864797704;41.2152565532345;42.3104587447363;43.4419148879831;
Liechtenstein;LIE;Population density (people per sq. km of land area);EN.POP.DNST;207.4;209.64375;211.78125;213.575;215.275;216.9875;218.59375;220.10625;221.68125;223.26875;224.975;226.86875;228.84375;230.875;232.61875;234.15625;235.34375;236.28125;236.9875;237.625;238.35625;
Sri Lanka;LKA;Population density (people per sq. km of land area);EN.POP.DNST;299.435592409504;301.574342210174;303.978249083081;306.554552702918;309.15568489874;311.672588103971;314.080322117685;316.409567852017;318.673002710891;320.897911018976;323.102184659544;325.282985169829;325.70562908627;328.257056290863;331.334715356403;338.810527846445;342.575089266961;346.46890601522;350.284495021337;352.431694638296;354.332363401229;
Lower middle income;LMC;Population density (people per sq. km of land area);EN.POP.DNST;98.1800793328594;99.8982713618864;101.619206417765;103.312503379322;105.045220095933;106.761298322474;108.480457605159;110.220217359137;111.96883100277;113.729685837379;115.513313321682;117.309291843468;119.099093320088;120.906877124803;122.719450933577;124.514906102909;126.333149185319;128.180945157944;129.994239670387;131.80048277367;133.596745318173;
Low & middle income;LMY;Population density (people per sq. km of land area);EN.POP.DNST;53.3189876318148;54.0904568631562;54.8585408281236;55.6202417136326;56.2987373476297;57.0662157755501;57.8369346957622;58.610006672562;59.3920860283762;60.1813079909356;60.9740715591542;61.7849568714526;62.5369145603289;63.3801989905179;64.2228430646504;65.0609090310203;65.9059266183221;66.7632147648371;67.5960222167266;68.4108110916947;69.2028392431281;
Lesotho;LSO;Population density (people per sq. km of land area);EN.POP.DNST;66.9566864295125;67.0532938076416;66.8587615283268;66.4807312252964;66.072233201581;65.7481884057971;65.5445652173913;65.4455204216074;65.4522397891963;65.5512187088274;65.7304018445323;66.0010869565217;66.3698287220026;66.8158102766798;67.3072463768116;67.8198616600791;68.3478590250329;68.8910408432148;69.4442358366271;70.0022068511199;70.5616600790514;
Late-demographic dividend;LTE;Population density (people per sq. km of land area);EN.POP.DNST;45.9024953192883;46.2344178477043;46.5454399661859;46.8424690279393;47.1438667639995;47.4451291287065;47.7475767096659;48.0434148889494;48.3457659879956;48.6485546708948;48.9396589653543;49.2517360762596;49.6038401037661;49.9561330963052;50.2992211000732;50.6275576968833;50.9527366464419;51.2861520356188;51.5666216205341;51.8055973061352;51.9911700254196;
Lithuania;LTU;Population density (people per sq. km of land area);EN.POP.DNST;55.8317804722399;55.3736119974473;54.9308710912572;54.4864869176771;53.8780312699426;53.0077855775367;52.1682992980217;51.5522335673261;51.0288153171121;50.4653530115676;49.418141204627;48.3153301209433;47.6716501260491;47.1908895093738;46.805538707103;46.3672785315243;45.7876664218895;45.1525837710126;44.731646175954;44.6205206004471;44.6324656659214;
Luxembourg;LUX;Population density (people per sq. km of land area);EN.POP.DNST;169.472433053922;171.501984882267;173.30818890175;175.427079853639;177.938286087179;180.681774041935;183.586849281014;186.444147510546;189.806794434561;193.354334501216;196.916246513832;201.342029008025;206.235870823396;211.05785290896;216.091529874226;221.251835336342;226.072263698018;231.635372078028;236.146609386046;240.827591028798;244.874264894386;
